u,i,ts,label,idx
1,1472,881251863.0,1,941
120,1473,892683275.0,1,942
96,1474,876311344.0,1,943
39,1475,891353357.0,1,944
118,1476,882164644.0,1,945
219,1160,883889102.0,1,946
76,1336,875296891.0,1,947
24,1477,887738151.0,1,948
132,1333,877722736.0,1,949
179,1123,877128388.0,1,950
175,1478,880434940.0,1,951
77,1160,875271896.0,1,952
207,1290,886372527.0,1,953
100,1308,883450643.0,1,954
93,1479,878347818.0,1,955
248,1376,885272654.0,1,956
249,1084,891015319.0,1,957
126,968,877019411.0,1,958
177,1128,891409070.0,1,959
176,1094,874951695.0,1,960
76,1480,875298314.0,1,961
185,1481,889181015.0,1,962
222,1431,883526288.0,1,963
145,1161,875239125.0,1,964
16,1152,879467361.0,1,965
2,1249,879023607.0,1,966
194,1236,888625754.0,1,967
168,1075,888465739.0,1,968
91,1110,885870665.0,1,969
185,978,889178833.0,1,970
177,1482,891409839.0,1,971
206,968,891700426.0,1,972
119,1084,874965739.0,1,973
15,1464,888103729.0,1,974
16,1483,879543831.0,1,975
61,1484,883327734.0,1,976
86,1101,884204501.0,1,977
185,1485,889178887.0,1,978
10,1135,883601277.0,1,979
140,1486,876374419.0,1,980
103,1345,882995615.0,1,981
88,1487,886988574.0,1,982
163,1239,889908462.0,1,983
47,1320,885678436.0,1,984
59,1488,882398763.0,1,985
42,1025,884112201.0,1,986
59,1489,882397068.0,1,987
141,1490,891544465.0,1,988
155,1126,884197264.0,1,989
71,1491,878182589.0,1,990
76,1492,875314144.0,1,991
209,1300,889070109.0,1,992
103,1423,879828720.0,1,993
185,973,889178762.0,1,994
59,1493,882141727.0,1,995
18,1116,879527421.0,1,996
229,1494,883108476.0,1,997
182,1129,880572950.0,1,998
203,1105,880484523.0,1,999
53,1054,888204466.0,1,1000
249,1130,891014373.0,1,1001
137,1495,884151344.0,1,1002
11,1300,879375169.0,1,1003
86,973,884207833.0,1,1004
187,1496,879217509.0,1,1005
98,1409,886514261.0,1,1006
81,1241,891383241.0,1,1007
117,1497,880396702.0,1,1008
143,1498,891375260.0,1,1009
216,994,879297965.0,1,1010
148,1488,875154718.0,1,1011
227,975,884364502.0,1,1012
240,1205,883295500.0,1,1013
117,1499,876251160.0,1,1014
101,1294,891456350.0,1,1015
12,1500,877532965.0,1,1016
39,1156,891354217.0,1,1017
120,956,892679439.0,1,1018
14,1191,887730676.0,1,1019
185,1446,889180446.0,1,1020
192,1491,884403531.0,1,1021
145,1500,875239691.0,1,1022
46,1501,879572284.0,1,1023
91,1502,891723706.0,1,1024
100,1347,883452307.0,1,1025
148,950,880314031.0,1,1026
79,1503,879858003.0,1,1027
19,1504,875086354.0,1,1028
127,1036,892836623.0,1,1029
137,1361,884068521.0,1,1030
227,1446,884963365.0,1,1031
31,1505,882076146.0,1,1032
208,1041,880149074.0,1,1033
4,1105,880605665.0,1,1034
148,1138,875154535.0,1,1035
250,1095,879443288.0,1,1036
86,967,884206513.0,1,1037
4,1137,880608037.0,1,1038
116,1496,891371676.0,1,1039
130,1376,879542688.0,1,1040
251,1043,890286933.0,1,1041
247,1198,875323003.0,1,1042
84,1147,885849419.0,1,1043
144,1506,879283385.0,1,1044
134,1507,877819265.0,1,1045
20,990,892335042.0,1,1046
52,1176,885852301.0,1,1047
69,1092,888904653.0,1,1048
42,994,884111312.0,1,1049
211,1357,884050661.0,1,1050
59,996,882140354.0,1,1051
122,1152,877125350.0,1,1052
230,1301,888552084.0,1,1053
249,1420,891016220.0,1,1054
170,1496,888104191.0,1,1055
225,1098,875074329.0,1,1056
38,1441,874786419.0,1,1057
77,1508,882182634.0,1,1058
54,973,880037418.0,1,1059
128,1058,887665549.0,1,1060
36,1509,878963086.0,1,1061
182,1237,880581344.0,1,1062
122,1510,876198301.0,1,1063
222,1110,883526268.0,1,1064
138,1511,890881557.0,1,1065
252,1512,883512658.0,1,1066
62,1100,883698495.0,1,1067
203,1513,880484370.0,1,1068
253,1514,886047442.0,1,1069
8,1264,891628501.0,1,1070
41,1435,885328991.0,1,1071
254,1006,881452685.0,1,1072
105,1515,891388286.0,1,1073
11,953,879374640.0,1,1074
19,1488,875086920.0,1,1075
100,1516,883452711.0,1,1076
69,1517,888907527.0,1,1077
122,1334,875991047.0,1,1078
18,1303,879520813.0,1,1079
182,1264,880578711.0,1,1080
216,1246,879297442.0,1,1081
145,1033,874954260.0,1,1082
36,1157,878961749.0,1,1083
214,1121,879633745.0,1,1084
73,1228,891904300.0,1,1085
24,1518,887737647.0,1,1086
146,1519,889126943.0,1,1087
145,973,875239018.0,1,1088
55,1520,879877008.0,1,1089
83,1191,878091682.0,1,1090
74,1301,879362124.0,1,1091
2,1521,891719774.0,1,1092
255,1382,891699426.0,1,1093
133,1522,891438351.0,1,1094
112,1523,875721432.0,1,1095
19,1358,875086534.0,1,1096
256,1133,877107640.0,1,1097
77,1524,875272833.0,1,1098
39,1479,891351685.0,1,1099
38,1079,874792907.0,1,1100
128,1291,880307751.0,1,1101
27,1525,888803537.0,1,1102
257,1045,881371140.0,1,1103
11,945,879371909.0,1,1104
106,1526,888065577.0,1,1105
111,1097,875742647.0,1,1106
122,1141,877822854.0,1,1107
249,1527,891015049.0,1,1108
12,1413,877532173.0,1,1109
76,1311,875296435.0,1,1110
38,949,889174904.0,1,1111
11,1518,879373821.0,1,1112
68,1005,886475980.0,1,1113
128,1264,880308690.0,1,1114
28,993,875747319.0,1,1115
132,1129,877719333.0,1,1116
145,1448,875239914.0,1,1117
81,1528,891383866.0,1,1118
103,1030,879452769.0,1,1119
56,975,881106711.0,1,1120
16,1472,879484981.0,1,1121
224,1301,878944679.0,1,1122
168,1529,888442436.0,1,1123
91,1530,885873006.0,1,1124
163,975,889908539.0,1,1125
69,1531,888907527.0,1,1126
232,1449,884534968.0,1,1127
115,1532,880130764.0,1,1128
209,1533,889070011.0,1,1129
13,1279,884127082.0,1,1130
42,1521,884140751.0,1,1131
155,956,884196640.0,1,1132
39,1208,892133739.0,1,1133
1,1321,881251728.0,1,1134
167,1010,882145465.0,1,1135
54,997,880036747.0,1,1136
118,1475,882152471.0,1,1137
92,1300,879967225.0,1,1138
130,1534,879524564.0,1,1139
39,1143,891351287.0,1,1140
12,1535,877533224.0,1,1141
109,1120,875537441.0,1,1142
24,1536,887736743.0,1,1143
246,1508,891625949.0,1,1144
96,1075,878768741.0,1,1145
24,1258,887739257.0,1,1146
53,1125,888203658.0,1,1147
183,1537,889739539.0,1,1148
77,1075,885557506.0,1,1149
258,1097,881198966.0,1,1150
176,1441,874950889.0,1,1151
191,1435,890595313.0,1,1152
122,1147,878104594.0,1,1153
86,1065,884208173.0,1,1154
258,1224,881197771.0,1,1155
14,1367,887730589.0,1,1156
36,1077,878962392.0,1,1157
152,1388,880134296.0,1,1158
259,1538,888407741.0,1,1159
211,1021,884050309.0,1,1160
260,1539,883782854.0,1,1161
63,1540,891549841.0,1,1162
145,1030,874954497.0,1,1163
38,1257,877934828.0,1,1164
23,1541,877877649.0,1,1165
69,1275,888904353.0,1,1166
31,1542,882079446.0,1,1167
119,1281,875072125.0,1,1168
197,1095,889401906.0,1,1169
192,1104,884402860.0,1,1170
19,1031,874833827.0,1,1171
39,952,891353892.0,1,1172
140,1089,877661496.0,1,1173
10,1543,883602212.0,1,1174
261,1544,879727153.0,1,1175
141,1084,891543241.0,1,1176
163,1545,889909691.0,1,1177
262,954,879543487.0,1,1178
18,1206,879524216.0,1,1179
25,1152,879196231.0,1,1180
52,954,885853415.0,1,1181
10,1038,883601365.0,1,1182
26,1546,892433660.0,1,1183
249,1258,891029877.0,1,1184
3,990,878888025.0,1,1185
97,1547,879793715.0,1,1186
117,1548,880396494.0,1,1187
114,996,883601425.0,1,1188
176,1403,874951054.0,1,1189
36,1549,878962278.0,1,1190
97,1045,879791948.0,1,1191
263,945,888180227.0,1,1192
71,1352,878183285.0,1,1193
264,1113,875028123.0,1,1194
130,1550,879542460.0,1,1195
265,1415,877888346.0,1,1196
59,1396,882397502.0,1,1197
93,1101,878340824.0,1,1198
16,1488,879483510.0,1,1199
132,1161,877717833.0,1,1200
159,1234,876954927.0,1,1201
232,1084,884535433.0,1,1202
127,1144,879454309.0,1,1203
60,1505,879024043.0,1,1204
111,1551,875743978.0,1,1205
19,1012,874833668.0,1,1206
20,1396,892335372.0,1,1207
185,1046,889178798.0,1,1208
121,1552,879455166.0,1,1209
91,1470,891723807.0,1,1210
266,1161,882848925.0,1,1211
63,1001,891550684.0,1,1212
96,978,878770027.0,1,1213
77,1553,888396967.0,1,1214
206,1246,891700925.0,1,1215
267,1150,892151366.0,1,1216
48,1219,882826306.0,1,1217
144,1554,877123315.0,1,1218
40,1555,877888613.0,1,1219
193,1552,876451911.0,1,1220
154,1101,876785704.0,1,1221
24,1045,887736696.0,1,1222
222,1556,883524320.0,1,1223
225,1021,875073648.0,1,1224
215,1440,875385007.0,1,1225
44,1327,884921794.0,1,1226
20,975,892078567.0,1,1227
18,1501,879522917.0,1,1228
91,1557,885873423.0,1,1229
17,1227,879270769.0,1,1230
255,993,891698613.0,1,1231
97,1183,879793022.0,1,1232
157,944,879138235.0,1,1233
63,1558,891550067.0,1,1234
47,1026,885680374.0,1,1235
128,1559,880308690.0,1,1236
117,1048,877984546.0,1,1237
98,1237,886513729.0,1,1238
118,1429,882164231.0,1,1239
53,1089,888204349.0,1,1240
125,1311,891171174.0,1,1241
4,1471,880607489.0,1,1242
83,997,878091818.0,1,1243
99,957,883956468.0,1,1244
191,1315,890595636.0,1,1245
56,1560,881108815.0,1,1246
34,1561,884239744.0,1,1247
17,1562,879270327.0,1,1248
172,1088,891206450.0,1,1249
71,1134,883816184.0,1,1250
268,1060,892004275.0,1,1251
269,1283,884967253.0,1,1252
238,1026,880915942.0,1,1253
106,1152,888069513.0,1,1254
16,1127,879467959.0,1,1255
228,1563,879525987.0,1,1256
253,1441,886047292.0,1,1257
270,1564,889237269.0,1,1258
120,1316,892683895.0,1,1259
93,1012,878341343.0,1,1260
246,1084,891033697.0,1,1261
236,1180,882821942.0,1,1262
91,1045,885870231.0,1,1263
117,1554,876251944.0,1,1264
186,996,880124648.0,1,1265
16,1565,879543418.0,1,1266
110,1566,885412840.0,1,1267
18,1198,879521856.0,1,1268
152,1557,880134261.0,1,1269
120,1457,892679067.0,1,1270
97,1567,879791816.0,1,1271
36,1568,878962240.0,1,1272
141,1092,891543227.0,1,1273
66,1534,875656164.0,1,1274
225,1046,875073128.0,1,1275
89,1265,884305353.0,1,1276
4,1032,880606385.0,1,1277
178,1212,891732393.0,1,1278
6,1028,884183406.0,1,1279
68,1418,886472400.0,1,1280
203,1542,880485197.0,1,1281
132,1037,877722736.0,1,1282
130,1569,879524199.0,1,1283
36,1570,878963305.0,1,1284
77,1497,875272195.0,1,1285
13,1377,884128499.0,1,1286
232,954,884535840.0,1,1287
145,994,875239658.0,1,1288
255,1164,891699296.0,1,1289
130,1241,879524368.0,1,1290
88,1145,886988449.0,1,1291
9,1118,886323068.0,1,1292
239,1101,884584338.0,1,1293
93,1357,878346997.0,1,1294
2,1571,879023571.0,1,1295
141,1511,891544414.0,1,1296
140,1040,880610814.0,1,1297
168,1431,888465347.0,1,1298
255,1165,891699491.0,1,1299
119,956,878873388.0,1,1300
263,1088,888179833.0,1,1301
203,1079,880484587.0,1,1302
120,1572,892679374.0,1,1303
91,1573,891725332.0,1,1304
231,1574,888284710.0,1,1305
138,1045,890881294.0,1,1306
111,1137,876513785.0,1,1307
38,979,880913705.0,1,1308
128,1575,880307140.0,1,1309
111,1576,875309344.0,1,1310
71,1577,881060155.0,1,1311
76,1161,875306910.0,1,1312
112,1578,875635807.0,1,1313
164,1552,884992603.0,1,1314
155,1579,884197330.0,1,1315
115,1123,880130515.0,1,1316
59,1580,882139901.0,1,1317
55,1291,879875734.0,1,1318
40,1456,877889186.0,1,1319
36,1042,878961227.0,1,1320
154,1453,874785843.0,1,1321
8,1151,891628630.0,1,1322
20,1126,892079190.0,1,1323
23,1280,877880041.0,1,1324
114,968,883601324.0,1,1325
82,1045,881432488.0,1,1326
33,1040,880475245.0,1,1327
210,1581,891271697.0,1,1328
94,1338,886122031.0,1,1329
268,1187,892002352.0,1,1330
170,1467,888104805.0,1,1331
60,1543,879024279.0,1,1332
183,1423,889740286.0,1,1333
112,968,875635748.0,1,1334
38,1184,874787526.0,1,1335
11,1423,879375588.0,1,1336
185,1299,889178689.0,1,1337
69,1582,888905520.0,1,1338
117,973,875216932.0,1,1339
94,1367,886123596.0,1,1340
229,1217,883108797.0,1,1341
247,1558,875322875.0,1,1342
76,1583,875314334.0,1,1343
270,1061,889237247.0,1,1344
162,1284,877136564.0,1,1345
75,1584,877636556.0,1,1346
63,1585,891548802.0,1,1347
47,974,888469392.0,1,1348
185,1202,889180338.0,1,1349
29,1194,876862078.0,1,1350
109,1576,875538028.0,1,1351
16,1586,879544629.0,1,1352
131,1587,880935294.0,1,1353
93,1169,878347392.0,1,1354
14,1264,887736454.0,1,1355
197,1109,889402340.0,1,1356
23,1357,877878414.0,1,1357
78,1282,881961671.0,1,1358
9,1100,886324276.0,1,1359
115,1416,880131236.0,1,1360
96,1196,884713755.0,1,1361
182,1588,880564570.0,1,1362
122,1030,876079113.0,1,1363
66,1589,875660468.0,1,1364
182,968,880563619.0,1,1365
121,956,879455730.0,1,1366
89,1220,884304812.0,1,1367
16,1590,879466771.0,1,1368
208,1027,880148782.0,1,1369
18,1194,879551380.0,1,1370
66,990,875655961.0,1,1371
158,1473,884752924.0,1,1372
4,1208,880606533.0,1,1373
174,1195,880130481.0,1,1374
202,1539,883681561.0,1,1375
177,945,891409070.0,1,1376
271,1301,879035347.0,1,1377
103,1591,879829618.0,1,1378
139,1493,879518714.0,1,1379
36,968,878962392.0,1,1380
262,1121,879544145.0,1,1381
76,1046,875310606.0,1,1382
119,1592,874965970.0,1,1383
115,1300,880130640.0,1,1384
38,1145,882659211.0,1,1385
55,1089,879875940.0,1,1386
174,1135,880131088.0,1,1387
104,1376,878955139.0,1,1388
127,1204,879454532.0,1,1389
92,1379,879969349.0,1,1390
19,1593,874871766.0,1,1391
52,1040,885852337.0,1,1392
207,1074,889225463.0,1,1393
122,1594,877878772.0,1,1394
84,1160,885848559.0,1,1395
112,1595,875635225.0,1,1396
224,1119,878944406.0,1,1397
137,1079,884065035.0,1,1398
227,1086,884366187.0,1,1399
130,1007,879524368.0,1,1400
260,1083,883782509.0,1,1401
42,1037,884112801.0,1,1402
47,961,885679157.0,1,1403
73,1351,891903067.0,1,1404
53,1116,888206254.0,1,1405
163,972,889907971.0,1,1406
71,977,878183336.0,1,1407
26,1400,892432062.0,1,1408
53,1488,888205188.0,1,1409
168,1596,888442275.0,1,1410
6,1597,884126061.0,1,1411
179,1598,877128156.0,1,1412
39,1599,891352659.0,1,1413
105,1077,891390014.0,1,1414
111,1577,875743735.0,1,1415
272,972,891456797.0,1,1416
16,1600,879483802.0,1,1417
14,1601,887736232.0,1,1418
20,1049,892826760.0,1,1419
255,1546,891712535.0,1,1420
24,1188,887737483.0,1,1421
20,1602,892334976.0,1,1422
211,969,884050422.0,1,1423
186,1012,880125887.0,1,1424
44,1501,884921380.0,1,1425
183,1536,889737376.0,1,1426
103,1303,879454235.0,1,1427
185,1349,889179808.0,1,1428
53,1023,888205921.0,1,1429
118,1120,882151690.0,1,1430
82,997,880245145.0,1,1431
175,1591,880434919.0,1,1432
59,1056,881515296.0,1,1433
170,1165,888105823.0,1,1434
143,1083,891374982.0,1,1435
14,961,887730676.0,1,1436
91,1064,891721642.0,1,1437
59,1603,886304229.0,1,1438
127,1604,892836422.0,1,1439
187,1605,879217349.0,1,1440
119,1606,878542738.0,1,1441
264,1232,875028853.0,1,1442
134,1186,877819532.0,1,1443
181,1248,891299949.0,1,1444
134,1109,889242704.0,1,1445
105,1084,891388600.0,1,1446
103,1376,879452866.0,1,1447
16,1607,879542535.0,1,1448
273,1515,879303974.0,1,1449
10,1398,883601089.0,1,1450
36,1357,878963122.0,1,1451
76,1151,875310233.0,1,1452
16,1608,879467936.0,1,1453
163,1198,889908716.0,1,1454
274,1609,879436104.0,1,1455
249,1352,891014870.0,1,1456
265,1540,877887002.0,1,1457
59,1347,882397503.0,1,1458
99,1019,875981421.0,1,1459
89,1139,884305296.0,1,1460
166,1094,891436633.0,1,1461
11,1004,879371909.0,1,1462
206,1133,891702544.0,1,1463
125,1610,891170191.0,1,1464
73,1611,891904637.0,1,1465
91,1155,891721851.0,1,1466
275,1612,875459046.0,1,1467
227,1420,884366112.0,1,1468
226,1335,879434330.0,1,1469
103,1263,882995132.0,1,1470
207,1601,886373565.0,1,1471
163,1052,889908497.0,1,1472
130,1575,879543457.0,1,1473
81,1016,891383319.0,1,1474
73,1487,891905936.0,1,1475
168,1031,888466002.0,1,1476
254,1613,881451199.0,1,1477
36,1427,878962774.0,1,1478
238,1084,880915674.0,1,1479
38,1246,874786807.0,1,1480
3,1101,878886261.0,1,1481
137,1175,884068075.0,1,1482
112,975,875720691.0,1,1483
24,970,887737130.0,1,1484
61,1040,883326028.0,1,1485
159,1614,876955711.0,1,1486
65,1040,879989134.0,1,1487
66,1370,875813197.0,1,1488
50,1122,876534214.0,1,1489
69,1458,888905377.0,1,1490
13,1130,884128788.0,1,1491
59,1615,881514726.0,1,1492
120,1317,892679088.0,1,1493
193,1249,876452606.0,1,1494
139,1105,879516986.0,1,1495
28,1616,875747368.0,1,1496
139,1125,879517943.0,1,1497
168,1427,888465554.0,1,1498
237,1617,888185677.0,1,1499
101,1618,891446904.0,1,1500
29,1202,876861799.0,1,1501
90,1198,879376773.0,1,1502
43,1294,875334361.0,1,1503
33,1044,880473993.0,1,1504
201,1142,881012356.0,1,1505
15,1218,888082277.0,1,1506
77,1619,888398257.0,1,1507
262,1620,879543697.0,1,1508
187,993,879217558.0,1,1509
129,1621,879454977.0,1,1510
193,1121,876452524.0,1,1511
163,953,889908694.0,1,1512
191,1047,890595636.0,1,1513
71,1521,881061164.0,1,1514
54,1415,880036824.0,1,1515
84,1303,885848343.0,1,1516
91,1286,891721142.0,1,1517
44,1228,884921918.0,1,1518
7,1333,881171982.0,1,1519
253,987,886047176.0,1,1520
59,1622,882141727.0,1,1521
200,1552,883244737.0,1,1522
189,1623,880496892.0,1,1523
25,968,879197329.0,1,1524
276,1624,885594015.0,1,1525
130,1334,879524849.0,1,1526
163,1409,889909962.0,1,1527
227,1551,884365747.0,1,1528
277,1083,889214268.0,1,1529
152,1562,880134296.0,1,1530
278,1625,888602742.0,1,1531
54,1010,880037702.0,1,1532
181,1014,891299697.0,1,1533
91,1626,891722678.0,1,1534
13,1242,891825292.0,1,1535
201,967,881014550.0,1,1536
76,966,880850073.0,1,1537
77,1352,875273021.0,1,1538
279,1161,880864462.0,1,1539
199,1135,876435435.0,1,1540
146,1627,889126972.0,1,1541
141,945,892668197.0,1,1542
130,1054,879525002.0,1,1543
27,995,883277645.0,1,1544
20,1628,892318158.0,1,1545
46,1109,879640585.0,1,1546
240,1042,884420059.0,1,1547
182,1101,880562908.0,1,1548
71,1629,878184596.0,1,1549
213,1004,879949367.0,1,1550
186,1245,881011217.0,1,1551
154,1321,874787350.0,1,1552
164,987,884992535.0,1,1553
16,1159,879543573.0,1,1554
272,1596,891448664.0,1,1555
130,1563,879524819.0,1,1556
213,987,879949417.0,1,1557
269,1021,884968415.0,1,1558
33,1145,880474716.0,1,1559
183,1194,889739288.0,1,1560
78,1100,881961003.0,1,1561
87,1630,884287560.0,1,1562
85,1064,875320302.0,1,1563
115,1606,880129628.0,1,1564
128,1175,887665423.0,1,1565
81,1631,891383866.0,1,1566
20,1632,892335707.0,1,1567
55,997,879877681.0,1,1568
116,1041,891371676.0,1,1569
223,1445,878746946.0,1,1570
125,975,891171357.0,1,1571
137,1291,884065854.0,1,1572
280,1300,883498790.0,1,1573
71,1633,881061370.0,1,1574
66,1255,875652981.0,1,1575
281,1110,892513864.0,1,1576
197,1041,889402160.0,1,1577
62,1538,883696824.0,1,1578
163,1634,889908903.0,1,1579
61,1026,883327087.0,1,1580
66,1515,875653016.0,1,1581
99,1191,883956122.0,1,1582
71,962,878184514.0,1,1583
177,1596,891409422.0,1,1584
66,1137,875907618.0,1,1585
134,1591,877821796.0,1,1586
42,1534,884113635.0,1,1587
42,1188,884140382.0,1,1588
146,1211,889127633.0,1,1589
84,1182,885849052.0,1,1590
141,1590,891544414.0,1,1591
194,1604,888625422.0,1,1592
81,1303,891383561.0,1,1593
282,1085,879821349.0,1,1594
226,1635,879434132.0,1,1595
243,1475,883216958.0,1,1596
159,1636,876956360.0,1,1597
114,1153,883601355.0,1,1598
10,1130,883602762.0,1,1599
162,956,877136243.0,1,1600
122,1503,875509787.0,1,1601
170,1300,888105743.0,1,1602
103,1637,886282959.0,1,1603
27,1028,883748418.0,1,1604
152,1293,880134477.0,1,1605
145,1377,875238579.0,1,1606
81,1169,891383987.0,1,1607
84,1638,885848519.0,1,1608
117,1366,884624044.0,1,1609
48,1639,882823978.0,1,1610
81,1061,891382612.0,1,1611
36,1640,878963086.0,1,1612
227,1000,884364812.0,1,1613
72,1268,878971773.0,1,1614
42,947,884140751.0,1,1615
18,1641,879521531.0,1,1616
53,960,888206562.0,1,1617
119,1197,876892946.0,1,1618
193,1205,890131577.0,1,1619
161,1364,884103732.0,1,1620
88,1642,886988536.0,1,1621
61,1643,883326185.0,1,1622
43,1128,888177040.0,1,1623
177,1343,891409982.0,1,1624
26,998,892432062.0,1,1625
240,955,879673925.0,1,1626
76,1197,889326161.0,1,1627
100,1119,883449530.0,1,1628
283,1644,881547877.0,1,1629
